quality_1,quality_2,quality_3,quality_4,quality_5
68241.1293260474,152477.850637522,378624.007285971,702270.910746813,1401835.91985427
68262.5009107459,153488.382513661,379255.20765027,694783.276867025,1382592.45173042
68282,153692.779599274,378296.550091077,692316.666666672,1381783.22404374
68279.333333333,153363.007285971,378919.032786887,692775.821493626,1381801.64116573
68274.7868852466,154699.704918033,379698.455373403,692386.21129325,1385226.41894352
68301.7030965379,153609.826958105,378128.051001821,692884.726775959,1384397.46812385
68299.8542805109,153106.579234974,362723.686703101,669587.95628415,1321772.09836067
68401.8032786883,153956.030965392,294630.68306011,575730.327868856,1060567.77777778
68296.1748633878,153901.380692167,377595.938069217,696611.205828786,1389382.42987251
68313.1602914399,152881.668488162,378274.275045536,692192.469945349,1381435.48633878
68291.5118397083,153715.6284153,378557.540983606,692517.941712216,1383508.32422587
68288.8233151184,153597.828779599,378811.380692165,692548.118397072,1384162.45901638
68299.0382513665,153686.65209472,380383.216757748,695423.591985449,1390724.53551914
68344.7613843353,153597.573770491,380817.746812385,696771.224043712,1392485.14754099
68390.750455373,152826.003642986,379701.865209468,693454.612021849,1385359.43169399
68335.4462659378,153013.961748634,382809.836065575,694209.489981778,1387306.77595627
68310.5683060111,153304.652094718,363377.828779601,673538.225865223,1332280.91803281
68287.6247723121,154508.941712204,312002.916211292,612714.619307816,1160150.09289616
68322.0546448091,153409.712204007,376615.613843348,693216.998178512,1385073.00910746
68312.9653916219,153351.280510018,372127.234972678,692268.169398904,1384233.00728598
68349.1803278681,154534.51730419,379251.001821499,693425.409836076,1389412.02185793
68227.7814207654,154712.553734062,383022.958105646,694335.118397087,1386438.76138434
68315.103825137,153766.131147543,378044.0291439,691370.357012749,1382491.41347906
68313.479052824,152897.963570129,378362.33151184,692473.336976327,1385374.07285975
68072.743169398,153632.200364299,341048.50273224,625885.912568301,1240461.20582877
67559.7449908927,155620.218579233,214560.318761386,399154.417122044,765093.52459015
68295.2422586512,152970.506375227,379517.125683054,694025.515482686,1356740.09471767
68364.0255009122,153595.816029143,379521.686703101,692445.287796006,1260743.93624774
68349.0928961746,153653.912568307,378576.914389797,692747.20218578,1384888.47723132
62804.8907103818,141231,348610.125683062,638701.275045544,1278130.7959927
