quality_1,quality_2,quality_3,quality_4,quality_5
51383.3368421053,114415.042105263,111127.326315789,243012.189473685,505825.23157895
54491.094736842,122742.315789473,116191.52631579,253552.399999999,513604.410526309
61060.210526316,137550.463157895,130045.284210526,286483,578411.631578952
72314.905263158,162013.378947369,154686.042105262,337907.010526316,686849.926315788
64407.5894736839,143134.294736842,140918.800000001,297809.757894736,599773.800000001
56559.8526315792,125865.957894737,144347.768421053,286377.147368422,531900.294736844
70008.8105263161,156017.957894738,204010.894736842,397357.136842107,705654.715789475
89255.3578947363,198231.715789473,228267.252631579,459832.873684209,871707.284210522
76609.7789473683,169832.07368421,162806.45263158,339932.663157893,697855.105263159
50602.3368421053,109808.852631579,83360.2421052624,167531.631578948,332141.705263156
74396.2842105269,160240.989473685,93798.4526315788,175750.494736841,338006.873684213
94828.7684210525,214040.421052632,247474.389473684,456628.442105263,885308.399999999
66612.7473684209,148832.8,211538.936842104,398197.084210526,716402.842105262
70919.3578947368,157221.252631579,210610.484210528,414586.305263158,792813.915789474
76329.2105263164,172702.157894738,231503.052631579,533530.642105266,1147101.32631579
53421.5263157892,141477.821052632,37625.5578947365,70274.8947368413,134341.789473683
62834.6315789474,145011.757894736,124635.863157896,226374.178947367,340408.336842112
66589.0842105267,140462.473684211,118660.010526314,182932.810526319,267090.45263157
60743.8526315787,132087.315789474,112888.757894738,173450.747368418,259039.08421053
62244.9894736847,138714.231578947,131263.694736842,268589.915789478,502741.178947374
63771.768421052,142617.778947367,145176.610526316,321180.284210525,640670.62105263
63782.1999999997,142615.673684211,147270.031578947,326079.505263157,671826.557894729
63839.5263157897,142996.484210525,145655.757894736,317690.147368416,660944.663157895
63865.7157894741,143305.484210527,142601.189473685,304912.294736847,623753.852631584
63786.5894736843,142947.25263158,144889.042105265,307983.789473683,623839.147368424
63745,142535.642105263,152586.915789474,329851.242105268,661382.105263159
63798.4842105261,142676.347368421,147464.252631579,333676,658574.600000001
63802.9684210527,143281.999999998,145431.536842104,322351.947368417,668224.957894728
63892.2631578939,143704.726315791,138613.968421051,309728.747368421,630191.41052632
63764.8210526323,142821.515789473,136116.957894739,300476.052631576,600626.67368421
63747.4210526319,142492.747368421,143141.978947368,312940.863157898,629901.715789475
63777.8421052629,142647.536842106,149645.821052631,331673.073684212,661924.347368419
63741.8526315792,142762.92631579,146708.726315791,323121.989473682,677773.536842115
63797.0526315784,142845.768421052,141755.294736842,311890.873684213,636109.442105249
63805.2526315786,142626.778947366,142229.357894735,319687.357894734,637523.24210526
63814.5473684212,142650.705263158,140815.831578948,315480.242105264,622439.736842111
63820.7157894736,142864.873684211,141517.315789474,315867.536842108,623628.357894734
63782.231578948,142725.726315791,144208.126315791,323429.757894736,633675.147368431
63774.2210526317,142682.663157895,144497.115789473,324790.800000001,630737.24210526
63796.3789473679,142756.052631577,141653.62105263,314142.305263154,620943.147368416
63783.6210526312,142651.557894737,139568.37894737,307297.873684213,618513.32631579
63769.4947368419,142638.473684212,141518.915789472,314894.947368421,626636.189473681
63796.2421052642,142463.305263156,143634.642105265,310689.199999999,626168.473684214
63873.1263157893,142437.715789475,136932,290892.915789478,585066.673684217
63776.4105263157,142726.905263158,135717.505263157,293377.778947368,595173.336842105
63786.6631578943,143270.536842106,139116.789473683,288043.073684208,572851.610526308
63777.4000000013,142876.852631578,134042.431578951,292718.189473685,579267.273684211
63952.4736842094,142846.789473685,148455.063157892,326659.494736839,650924.578947365
63954.6842105268,143075.715789475,143210.894736841,319769.747368421,634276.042105265
76944.5999999996,181927.621052632,184402.894736843,394063.936842106,798523.536842115
67995.0736842109,155439.410526315,158595.4,319107,682567.799999997
63789.6947368421,142741.094736842,138065.747368421,293868.189473685,608539.936842099
63785.1263157893,142829.463157894,137483.631578948,306759.010526318,620629.831578955
63806.9052631576,142766.263157895,143792.610526316,321958.736842103,642954.652631573
63820.2105263155,142737.399999999,148262.799999997,333599.663157891,655525.231578939
63801.2105263155,142764.968421053,144964.768421054,327335.642105266,670836.157894745
63820.3368421057,142543.747368423,141968.136842106,316199.894736841,674182.494736835
63866.3052631579,142537.947368419,148430.136842104,327930.799999997,654285.484210528
63778.8421052638,142632.042105265,145953.663157895,331024.684210528,656240.78947369
63830.4842105256,142730.168421051,138680.305263158,313212.831578948,666607.126315787
65103.4315789472,146063.515789473,145319.063157894,323238.178947367,690727.073684208
82241.6210526321,185985.642105265,181228.357894739,400277.031578951,787392.368421055
