quality_1,quality_2,quality_3,quality_4,quality_5
69827.4705882352,154788.45882353,143707.341176469,325157.082352936,729532.376470588
69843.5294117639,156310.329411766,143666.51764706,312877.105882354,698319.011764705
69831.094117647,154666.305882353,143802.847058825,308751.623529412,696309.905882359
69778.5882352954,155094.917647058,154384.094117645,317818.447058827,720373.97647059
69691.3999999994,155267.082352942,181833.576470589,362605.129411764,871636.764705881
69537.0352941174,154663.011764705,200995.905882351,396701.10588235,894192.399999991
69263.1882352941,155815.729411764,209468.4,401641.02352941,835851.741176471
69249.0823529419,155898.541176472,239988.800000001,457749.082352944,924130.776470594
69344.7999999998,155310.976470588,262540.43529412,507815.823529411,995796.694117643
69914.54117647,155338.164705882,242842.941176467,477410.823529407,989647.764705881
69649.9764705887,154512.470588237,318273.600000001,613905.77647059,1244170.14117648
69765.552941177,155698.964705883,300310.164705884,579926.164705887,1185076.56470589
69819.2823529411,153921,271725.811764706,526724.85882353,1120583.85882353
69085.0352941165,155741.411764704,373912.56470588,697228.658823524,1292507.59999999
68531.6470588241,152107.4,240746.270588236,415589.258823533,800164.000000007
20999.0117647061,47297.9294117652,74180.8941176478,126271.764705881,232049.505882353
