quality_1,quality_2,quality_3,quality_4,quality_5
68372.755480607,155291.858347386,176520.354131537,336800.745362569,599274.755480617
68343.0236087693,154269.821247892,156579.777403034,308953.504215851,603771.755480602
68328.6559865093,153482.632377742,167996.942664418,334440.821247891,614681.860033728
68374.3254637434,153805.016863404,185810.379426643,382774.207419895,770692.487352446
68333.6812816192,155697.753794268,379959.881956156,694954.145025298,1385892.43844856
68336.989881956,153467.028667791,378515.824620571,694175.384485669,1380768.21079258
68393.0252951095,154311.178752108,381164.192242835,694517.69477234,1382013.49747049
68349.8617200674,153485.305227656,383849.956155144,694171.440134913,1381028.23777403
68393.1112984829,152792.133220913,379138.448566612,692964.747048907,1382265.52276561
68400.0708263065,153746.516020235,379552.069139965,694172.333895437,1381531.0084317
68372.6087689721,153448.908937605,379063.016863406,692689.81450253,1380824.43338954
68312.7757166941,153293.602023609,378654.824620575,696013.36424958,1381074.06576727
68387.6306913998,153211.883642497,379293.060708262,696491.145025298,1381474.4435076
68419.1146711633,153284.629005058,377783.086003371,699884.87352445,1379603.74367622
68432.2883642502,153023.831365936,353696.804384489,644851.193929173,1252011.54806072
68512.4333895445,153284.76053963,293797.942664422,530744.908937611,913743.627318725
68308.0354131535,153539.9005059,380245.56492411,692366.91231028,1282862.54300168
68369.173693086,153405.123102868,379557.178752109,694368.529510967,1397484.96458684
68363.204047217,153500.379426645,378787.824620575,694087.183811128,1381654.09780777
68377.133220911,155140.696458684,379732.124789204,695187.48903878,1380991.3490725
68334.5868465425,154330.236087687,378231.543001685,691887.064080946,1382626.16694772
68361.4249578416,154574.629005061,379379.413153462,693478.465430014,1386570.48060709
68363.1686340645,154295.775716694,379379.698145021,693823.92074199,1385354.93254638
68413.5160202356,154425.362563238,379459.544688027,693041.973018549,1381609.15682967
68351.929173694,153021.677908938,379268.895446882,694080.448566623,1382430.67284992
68403.3625632375,153943.362563238,381528.944350757,697875.789207414,1387136.30185497
68447.9932546364,154821.659359189,380194.495784149,695580.455311969,1382433.4856661
68351.7537942668,154150.462057335,379989.672849916,696889.102866784,1381505.67453627
68360.1180438446,153447.892074201,378337.554806076,697198.811129846,1382116.28161889
68344.0657672845,153321.44688027,380020.974704884,694842.480607077,1382305.65598649
68320.3052276568,154312.141652614,384513.588532884,699169.819561556,1382907.45868467
68454.7723440137,154819.863406407,382935.654300172,694544.258010112,1381740.43338954
68260.0101180431,154023.006745363,378437.930860028,691925.753794275,1331147.42158516
68291.55143339,153036.8381113,350820.657672852,644397.183811128,1116994.89038786
68359.8431703206,153446.988195617,277683.441821255,519488.789207421,891313.111298487
68374.1197301857,154225.834738614,234311.445193924,446382.912310287,790016.406408086
68445.9291736921,154059.419898821,159603.620573357,322946.935919046,624811.327150077
68418.0269814506,153143.214165261,186614.445193931,369530.119730197,655855.691399664
68408.3136593597,153169.81450253,180210.37099494,356704.325463742,662197.959527835
68443.9106239453,153006.047217539,150864.01180438,299797.91231028,620383.251264736
68347.0067453636,153474.505902192,154365.138279937,311358.129848242,608213.563237801
68350.0674536256,154065.2074199,170362.317032039,329784.261382788,598877.957841471
68387.6070826296,153670.971332207,157566.940978073,319528.768971324,601175.465430021
68380.7925801026,153298.60876897,147698.035413161,311495.657672867,608972.27655986
68399.2681281613,153264.647554807,161548.87352445,320335.554806069,608869.947723448
68400.5261382787,153375.134907251,178676.382799324,352696.684654295,620433.222596958
68398.3338954477,153514.190556493,192656.7386172,371739.875210784,646273.807757154
68382.1905564927,153157.2613828,212322.057335585,405945.41989883,711969.391231045
68365.3372681271,153329.645868463,240804.013490722,450848.650927484,791849.70489037
68350.0252951114,153155.543001689,191790.993254639,375511.397976398,684439.78414841
68381.5682967957,153400.546374368,151817.682967961,320634.305227652,654948.306914002
68391.1180438446,154286.92242833,150701.263069138,318345.148397975,660703.204047218
68371.0067453617,154580.170320403,145129.500843171,310545.161888696,626771.404721752
68322.9510961212,153574.806070827,181927.521079257,379258.583473861,744827.268128157
